ID POSTE;ID IP;CIDADAE;Lamp Type;Potência da Lâmpada;Relé Individual;UC Agrupadora;COORD_X;COORD_Y
6172050;22442686;PALMITAL;Vapor de Sódio;100;Sim;2100636;580462;7479304
6172051;22442687;PALMITAL;Vapor de Sódio;100;Sim;2100636;580493;7479287
6172052;22442688;PALMITAL;Vapor de Sódio;100;Sim;2100636;580526;7479269
6172053;22442689;PALMITAL;Vapor de Sódio;100;Sim;2100636;580551;7479255
6172370;22442690;PALMITAL;Vapor de Sódio;250;Sim;2100636;580571;7479246
6172370;22442691;PALMITAL;Vapor de Sódio;250;Não;2100636;580571;7479246
6172370;22442692;PALMITAL;Vapor de Sódio;100;Sim;2100636;580571;7479246
6172053;22442693;PALMITAL;Vapor de Sódio;100;Não;2100636;580551;7479255
6172052;22442694;PALMITAL;Vapor de Sódio;100;Não;2100636;580526;7479269
6172051;22442695;PALMITAL;Vapor de Sódio;100;Não;2100636;580493;7479287
6172050;22442696;PALMITAL;Vapor de Sódio;100;Não;2100636;580462;7479304
6172049;22442697;PALMITAL;Vapor de Sódio;100;Não;2100636;580430;7479321
6172048;22442698;PALMITAL;Vapor de Sódio;100;Não;2100636;580400;7479337
6172322;22442699;PALMITAL;Vapor de Sódio;100;Não;2100636;579378;7479781
6172321;22442700;PALMITAL;Vapor de Sódio;100;Não;2100636;579367;7479752
6173469;22442701;PALMITAL;Vapor de Sódio;100;Sim;2100636;579365;7479943
6173469;22442702;PALMITAL;Vapor de Sódio;100;Não;2100636;579365;7479943
6171262;22442703;PALMITAL;Vapor de Sódio;100;Sim;2100636;579431;7479916
6171262;22442704;PALMITAL;Vapor de Sódio;100;Não;2100636;579431;7479916
5446300;22442705;PALMITAL;Led;100;Sim;2100636;580633;7479648
5453851;22442706;PALMITAL;Led;100;Sim;2100636;580668;7479634
5453849;22442707;PALMITAL;Led;100;Sim;2100636;580695;7479624
5446301;22442708;PALMITAL;Vapor de Sódio;250;Sim;2100636;580570;7479672
5446302;22442709;PALMITAL;Led;100;Sim;2100636;580540;7479683
6171152;22442710;PALMITAL;Vapor de Sódio;250;Sim;2100636;580587;7479684
6171151;22442711;PALMITAL;Vapor de Sódio;250;Sim;2100636;580578;7479660
6171149;22442712;PALMITAL;Vapor de Sódio;250;Sim;2100636;580565;7479624
;22442713;PALMITAL;Led;100;Sim;2100636;580441;7479715
5129570;22442714;PALMITAL;Led;100;Sim;2100636;580387;7479726
5129571;22442715;PALMITAL;Led;100;Sim;2100636;580371;7479685
5454747;22442716;PALMITAL;Led;100;Sim;2100636;580359;7479654
6173358;22442717;PALMITAL;Vapor de Sódio;250;Sim;2100636;580455;7479628
6173665;22442718;PALMITAL;Vapor de Sódio;250;Sim;2100636;580467;7479660
5448022;22442719;PALMITAL;Vapor de Sódio;150;Sim;2100636;580480;7479694
5127198;22442720;PALMITAL;Vapor de Sódio;250;Sim;2100636;580492;7479726
5448903;22442721;PALMITAL;Led;100;Sim;2100636;580412;7479729
5448904;22442722;PALMITAL;Led;100;Sim;2100636;580381;7479741
5446303;22442723;PALMITAL;Led;100;Sim;2100636;580506;7479695
5129675;22442724;PALMITAL;Led;100;Sim;2100636;580474;7479707
5446789;22442725;PALMITAL;Led;100;Sim;2100636;580236;7480793
5129882;22442726;PALMITAL;Led;100;Sim;2100636;580248;7480826
5448027;22442727;PALMITAL;Led;100;Sim;2100636;580260;7480859
5448028;22442728;PALMITAL;Led;100;Sim;2100636;580273;7480895
5448029;22442729;PALMITAL;Led;100;Sim;2100636;580288;7480936
5440421;22442730;PALMITAL;Vapor de Sódio;100;Sim;2100636;580288;7480701
5440420;22442731;PALMITAL;Vapor de Sódio;150;Sim;2100636;580313;7480769
6171901;22442732;PALMITAL;Vapor de Sódio;70;Sim;2100636;580335;7480772
6171900;22442733;PALMITAL;Vapor de Sódio;100;Sim;2100636;580301;7480785
6171899;22442734;PALMITAL;Vapor de Sódio;70;Sim;2100636;580265;7480798
6171898;22442735;PALMITAL;Vapor de Sódio;70;Sim;2100636;580228;7480812
5129879;22442736;PALMITAL;Vapor de Sódio;70;Não;2100636;580081;7480634
5445334;22442737;PALMITAL;Led;100;Sim;2100636;580162;7480590
5445335;22442738;PALMITAL;Led;100;Sim;2100636;580177;7480630
5445336;22442739;PALMITAL;Led;100;Sim;2100636;580187;7480660
6173809;22442740;PALMITAL;Vapor de Sódio;100;Sim;2100636;580181;7480670
6173808;22442741;PALMITAL;Vapor de Sódio;100;Sim;2100636;580137;7480687
6173974;22442742;PALMITAL;Vapor de Sódio;150;Sim;2100636;580116;7480694
6173973;22442743;PALMITAL;Vapor de Sódio;150;Sim;2100636;580085;7480705
6174727;22442744;PALMITAL;Vapor de Sódio;100;Sim;2100636;580089;7480739
5144206;22442745;PALMITAL;Led;100;Sim;2100636;580221;7479855
6172689;22442746;PALMITAL;Led;100;Sim;2100636;580175;7479725
5448909;22442747;PALMITAL;Led;100;Sim;2100636;580228;7479796
5455206;22442748;PALMITAL;Led;100;Sim;2100636;580192;7479809
6172196;22442749;PALMITAL;Led;100;Sim;2100636;580234;7479891
6172195;22442750;PALMITAL;Vapor de Sódio;250;Sim;2100636;580244;7479919
6188493;22442751;PALMITAL;Led;100;Sim;2100636;580282;7479879
6188492;22442752;PALMITAL;Led;100;Sim;2100636;580246;7479892
6188491;22442753;PALMITAL;Led;100;Sim;2100636;580223;7479900
5446551;22442754;PALMITAL;Led;100;Sim;2100636;580209;7479822
5446552;22442755;PALMITAL;Led;100;Sim;2100636;580198;7479790
6172688;22442756;PALMITAL;Led;100;Sim;2100636;580186;7479757
6171306;22442757;PALMITAL;Chave;3.5;Não;2100636;581310;7479394
6174730;22442758;PALMITAL;Chave;3.5;Não;2100636;580817;7479736
5444911;22442759;PALMITAL;Chave;3.5;Não;2100636;580354;7480380
5446304;22442760;PALMITAL;Chave;3.5;Não;2100636;580050;7480646
6187784;22442761;PALMITAL;Chave;3.5;Não;2100636;579382;7480596
5454525;22442762;PALMITAL;Chave;3.5;Não;2100636;579471;7480339
5445297;22442763;PALMITAL;Chave;3.5;Não;2100636;580332;7480308
5447394;22442764;PALMITAL;Led;100;Sim;2100636;580411;7481273
6171263;22442765;PALMITAL;Vapor de Sódio;100;Sim;2100636;579467;7479901
6171263;22442766;PALMITAL;Vapor de Sódio;100;Não;2100636;579467;7479901
6171264;22442767;PALMITAL;Vapor de Sódio;100;Sim;2100636;579499;7479888
6171264;22442768;PALMITAL;Vapor de Sódio;100;Não;2100636;579499;7479888
6171437;22442769;PALMITAL;Vapor de Sódio;100;Sim;2100636;579534;7479874
6171437;22442770;PALMITAL;Vapor de Sódio;100;Não;2100636;579534;7479874
6171618;22442771;PALMITAL;Vapor de Sódio;100;Sim;2100636;579570;7479860
6171618;22442772;PALMITAL;Vapor de Sódio;100;Não;2100636;579570;7479860
6172010;22442773;PALMITAL;Vapor de Sódio;250;Sim;2100636;579398;7479754
6172010;22442774;PALMITAL;Vapor de Sódio;250;Não;2100636;579398;7479754
6172009;22442775;PALMITAL;Vapor de Sódio;250;Sim;2100636;579430;7479742
6172009;22442776;PALMITAL;Vapor de Sódio;250;Não;2100636;579430;7479742
5129556;22442777;PALMITAL;Vapor de Sódio;250;Sim;2100636;579452;7479733
5129556;22442778;PALMITAL;Vapor de Sódio;250;Não;2100636;579452;7479733
5440340;22442779;PALMITAL;Vapor de Sódio;250;Sim;2100636;579475;7479724
5440340;22442780;PALMITAL;Vapor de Sódio;250;Não;2100636;579475;7479724
5444858;22442781;PALMITAL;Vapor de Sódio;250;Sim;2100636;579496;7479716
5444858;22442782;PALMITAL;Vapor de Sódio;250;Não;2100636;579496;7479716
5440354;22442783;PALMITAL;Vapor de Sódio;250;Sim;2100636;579527;7479703
5440354;22442784;PALMITAL;Vapor de Sódio;250;Não;2100636;579527;7479703
5448905;22442785;PALMITAL;Vapor Metálico;250;Sim;2100636;580347;7479753
5448905;22442786;PALMITAL;Vapor de Sódio;400;Não;2100636;580347;7479753
6188128;22442787;PALMITAL;Led;100;Sim;2100636;580422;7479816
6188124;22442788;PALMITAL;Led;100;Sim;2100636;580409;7479783
5454758;22442789;PALMITAL;Led;100;Sim;2100636;580399;7479757
5129671;22442790;PALMITAL;Led;100;Sim;2100636;580316;7479823
5454524;22442791;PALMITAL;Led;100;Sim;2100636;580328;7479856
5129672;22442792;PALMITAL;Vapor de Sódio;250;Sim;2100636;580338;7479883
6188336;22442793;PALMITAL;Led;100;Sim;2100636;580312;7479868
6188337;22442794;PALMITAL;Led;100;Sim;2100636;580347;7479856
6188337;22442795;PALMITAL;Vapor de Sódio;250;Não;2100636;580347;7479856
6174347;22442796;PALMITAL;Led;100;Sim;2100636;580377;7479845
5447495;22442797;PALMITAL;Led;100;Sim;2100636;580304;7479790
5447995;22442798;PALMITAL;Led;100;Sim;2100636;580292;7479759
6173630;22442799;PALMITAL;Led;100;Sim;2100636;580280;7479724
6173631;22442800;PALMITAL;Led;100;Sim;2100636;580268;7479693
5448906;22442801;PALMITAL;Led;100;Sim;2100636;580323;7479762
5448907;22442802;PALMITAL;Led;100;Sim;2100636;580288;7479774
5448908;22442803;PALMITAL;Led;100;Sim;2100636;580260;7479784
5129673;22442804;PALMITAL;Vapor de Sódio;250;Sim;2100636;580384;7480008
6174729;22442805;PALMITAL;Vapor de Sódio;100;Sim;2100636;580056;7480717
6174728;22442806;PALMITAL;Vapor de Sódio;150;Sim;2100636;580027;7480727
6174728;22442807;PALMITAL;Vapor de Sódio;250;Não;2100636;580027;7480727
5493115;22442808;PALMITAL;Vapor de Sódio;250;Sim;2100636;579997;7480666
5493117;22442809;PALMITAL;Vapor de Sódio;150;Sim;2100636;579998;7480735
5493117;22442810;PALMITAL;Led;50;Não;2100636;579998;7480735
5493117;22442811;PALMITAL;Led;20;Sim;2100636;579998;7480735
6173033;22442812;PALMITAL;Vapor de Sódio;100;Não;2100636;580177;7480522
6173032;22442813;PALMITAL;Vapor de Sódio;100;Não;2100636;580152;7480531
6173031;22442814;PALMITAL;Vapor de Sódio;100;Não;2100636;580131;7480539
6173030;22442815;PALMITAL;Vapor de Sódio;100;Não;2100636;580098;7480550
6173029;22442816;PALMITAL;Vapor de Sódio;100;Sim;2100636;580066;7480562
6173028;22442817;PALMITAL;Vapor de Sódio;100;Sim;2100636;580040;7480571
6173028;22442818;PALMITAL;Vapor Metálico;250;Não;2100636;580040;7480571
6172889;22442819;PALMITAL;Vapor de Sódio;100;Não;2100636;580017;7480577
6172889;22442820;PALMITAL;Vapor Metálico;250;Sim;2100636;580017;7480577
6172886;22442821;PALMITAL;Vapor de Sódio;250;Sim;2100636;579998;7480582
6172887;22442822;PALMITAL;Vapor de Sódio;250;Sim;2100636;579998;7480543
5493114;22442823;PALMITAL;Vapor de Sódio;70;Sim;2100636;580013;7480658
5493114;22442824;PALMITAL;Vapor de Sódio;100;Não;2100636;580013;7480658
5205899;22442825;PALMITAL;Vapor de Sódio;250;Sim;2100636;581313;7479410
5453852;22442826;PALMITAL;Vapor de Sódio;100;Sim;2100636;580068;7480951
34313354;22442827;PALMITAL;Vapor de Sódio;100;Sim;2100636;580055;7480929
6172550;22442828;PALMITAL;Vapor de Sódio;100;Sim;2100636;580006;7480915
6172553;22442829;PALMITAL;Vapor de Sódio;250;Sim;2100636;579993;7480902
6172551;22442830;PALMITAL;Led;50;Sim;2100636;579986;7480935
6172392;22442831;PALMITAL;Vapor de Sódio;100;Sim;2100636;580111;7480860
5707423;22442832;PALMITAL;Vapor de Sódio;100;Sim;2100636;580101;7480881
5446067;22442833;PALMITAL;Vapor de Sódio;100;Sim;2100636;580091;7480903
5453853;22442834;PALMITAL;Vapor de Sódio;100;Sim;2100636;580081;7480925
5454526;22442835;PALMITAL;Led;100;Sim;2100636;580174;7479705
5454526;22442836;PALMITAL;Vapor de Sódio;250;Sim;2100636;580174;7479705
5455469;22442837;PALMITAL;Led;100;Sim;2100636;580200;7479695
5455469;22442838;PALMITAL;Led;100;Sim;2100636;580200;7479695
5455468;22442839;PALMITAL;Led;100;Sim;2100636;580227;7479686
5455468;22442840;PALMITAL;Led;100;Sim;2100636;580227;7479686
5455467;22442841;PALMITAL;Led;100;Sim;2100636;580251;7479677
5455467;22442842;PALMITAL;Led;100;Sim;2100636;580251;7479677
5455466;22442843;PALMITAL;Led;100;Sim;2100636;580269;7479671
5455466;22442844;PALMITAL;Led;100;Sim;2100636;580269;7479671
5447925;22442845;PALMITAL;Vapor de Sódio;250;Sim;2100636;579687;7479635
5447925;22442846;PALMITAL;Vapor de Sódio;250;Não;2100636;579687;7479635
5129554;22442847;PALMITAL;Vapor de Sódio;250;Sim;2100636;579651;7479650
5129554;22442848;PALMITAL;Vapor de Sódio;250;Não;2100636;579651;7479650
5129555;22442849;PALMITAL;Vapor de Sódio;250;Sim;2100636;579620;7479666
5129555;22442850;PALMITAL;Vapor de Sódio;250;Não;2100636;579620;7479666
5446266;22442851;PALMITAL;Vapor de Sódio;250;Sim;2100636;579582;7479681
5446266;22442852;PALMITAL;Vapor de Sódio;250;Não;2100636;579582;7479681
5440353;22442853;PALMITAL;Vapor de Sódio;250;Sim;2100636;579557;7479691
5440353;22442854;PALMITAL;Vapor de Sódio;250;Não;2100636;579557;7479691
6472012;22442855;PALMITAL;Vapor de Sódio;100;Sim;2100636;580366;7478854
6472013;22442856;PALMITAL;Vapor de Sódio;100;Sim;2100636;580337;7478866
6188679;22442857;PALMITAL;Led;100;Sim;2100636;580818;7478598
6189283;22442858;PALMITAL;Led;100;Sim;2100636;580821;7478287
5454753;22442859;PALMITAL;Led;100;Sim;2100636;580830;7478619
5141177;22442860;PALMITAL;Led;100;Sim;2100636;580723;7478810
5454760;22442861;PALMITAL;Led;100;Sim;2100636;580810;7478736
6187975;22442862;PALMITAL;Led;100;Sim;2100636;580800;7478491
6188680;22442863;PALMITAL;Led;100;Sim;2100636;580801;7478596
5448238;22442864;PALMITAL;Led;100;Sim;2100636;580854;7478472
6188322;22442865;PALMITAL;Vapor de Sódio;150;Sim;2100636;580523;7480121
6188477;22442866;PALMITAL;Vapor de Sódio;250;Sim;2100636;580494;7480132
6188478;22442867;PALMITAL;Vapor de Sódio;250;Sim;2100636;580465;7480142
6188479;22442868;PALMITAL;Vapor de Sódio;250;Sim;2100636;580429;7480155
6188480;22442869;PALMITAL;Vapor de Sódio;150;Sim;2100636;580404;7480164
6188484;22442870;PALMITAL;Vapor de Sódio;150;Sim;2100636;580362;7480179
6174161;22442871;PALMITAL;Vapor de Sódio;250;Sim;2100636;580476;7480029
6174160;22442872;PALMITAL;Vapor de Sódio;150;Sim;2100636;580448;7480039
6174159;22442873;PALMITAL;Vapor de Sódio;150;Sim;2100636;580425;7480048
6174158;22442874;PALMITAL;Vapor de Sódio;250;Sim;2100636;580388;7480061
5446554;22442875;PALMITAL;Vapor de Sódio;250;Sim;2100636;580374;7479980
6174157;22442876;PALMITAL;Vapor de Sódio;250;Sim;2100636;580359;7480072
6174156;22442877;PALMITAL;Vapor de Sódio;100;Sim;2100636;580329;7480083
6174155;22442878;PALMITAL;Vapor de Sódio;150;Sim;2100636;580289;7480097
6189288;22442879;PALMITAL;Vapor de Sódio;150;Sim;2100636;580267;7480105
6172189;22442880;PALMITAL;Vapor de Sódio;250;Sim;2100636;580312;7480109
6172190;22442881;PALMITAL;Vapor de Sódio;250;Sim;2100636;580302;7480081
6172191;22442882;PALMITAL;Vapor de Sódio;250;Sim;2100636;580289;7480046
6172192;22442883;PALMITAL;Vapor de Sódio;250;Sim;2100636;580278;7480014
6172193;22442884;PALMITAL;Vapor de Sódio;250;Sim;2100636;580267;7479984
5493114;22442885;PALMITAL;Vapor de Sódio;100;Não;2100636;580013;7480658
5493114;22442886;PALMITAL;Vapor de Sódio;100;Não;2100636;580013;7480658
5493114;22442887;PALMITAL;Vapor de Sódio;100;Não;2100636;580013;7480658
5493114;22442888;PALMITAL;Vapor de Sódio;100;Não;2100636;580013;7480658
6172888;22442889;PALMITAL;Vapor de Sódio;100;Sim;2100636;580003;7480563
6172885;22442890;PALMITAL;Vapor de Sódio;400;Sim;2100636;579998;7480604
6172884;22442891;PALMITAL;Vapor de Sódio;250;Sim;2100636;579998;7480636
5493116;22442892;PALMITAL;Vapor de Sódio;150;Sim;2100636;579998;7480702
5493118;22442893;PALMITAL;Vapor de Sódio;250;Sim;2100636;579998;7480773
5493118;22442894;PALMITAL;Vapor de Sódio;400;Não;2100636;579998;7480773
6172708;22442895;PALMITAL;Vapor de Sódio;250;Sim;2100636;579996;7480804
6172706;22442896;PALMITAL;Vapor de Sódio;100;Sim;2100636;579999;7480843
6172555;22442897;PALMITAL;Vapor de Sódio;70;Sim;2100636;579997;7480870
5446304;22442898;PALMITAL;Vapor de Sódio;100;Não;2100636;580050;7480646
5445752;22442899;PALMITAL;Vapor de Sódio;70;Não;2100636;580114;7480623
5129878;22442900;PALMITAL;Vapor de Sódio;100;Não;2100636;580145;7480612
5448021;22442901;PALMITAL;Led;100;Sim;2100636;580138;7480525
5445333;22442902;PALMITAL;Led;100;Sim;2100636;580151;7480561
5129870;22442903;PALMITAL;Vapor de Sódio;250;Sim;2100636;579970;7480372
5446038;22442904;PALMITAL;Vapor de Sódio;150;Sim;2100636;579980;7480432
48058448;22442905;PALMITAL;Led;100;Sim;2100636;580289;7479663
48058448;22442906;PALMITAL;Led;100;Sim;2100636;580289;7479663
5455464;22442907;PALMITAL;Led;100;Sim;2100636;580321;7479652
5455464;22442908;PALMITAL;Led;100;Sim;2100636;580321;7479652
5455463;22442909;PALMITAL;Led;100;Sim;2100636;580345;7479643
5455463;22442910;PALMITAL;Led;100;Sim;2100636;580345;7479643
5455462;22442911;PALMITAL;Led;100;Sim;2100636;580365;7479636
5455462;22442912;PALMITAL;Led;100;Sim;2100636;580365;7479636
5129569;22442913;PALMITAL;Led;100;Sim;2100636;580391;7479627
5129569;22442914;PALMITAL;Led;100;Sim;2100636;580391;7479627
6188988;22442915;PALMITAL;Led;100;Sim;2100636;580417;7479617
6188988;22442916;PALMITAL;Led;100;Sim;2100636;580417;7479617
6173359;22442917;PALMITAL;Led;100;Sim;2100636;580441;7479608
6173359;22442918;PALMITAL;Led;100;Sim;2100636;580441;7479608
6188842;22442919;PALMITAL;Led;100;Sim;2100636;580458;7479602
6188842;22442920;PALMITAL;Led;100;Sim;2100636;580458;7479602
6188843;22442921;PALMITAL;Led;100;Sim;2100636;580484;7479593
6188843;22442922;PALMITAL;Led;100;Sim;2100636;580484;7479593
6188844;22442923;PALMITAL;Led;100;Sim;2100636;580513;7479582
6188844;22442924;PALMITAL;Led;100;Sim;2100636;580513;7479582
6173660;22442925;PALMITAL;Led;100;Sim;2100636;580537;7479573
6174351;22442926;PALMITAL;Led;100;Sim;2100636;580781;7478907
5448913;22442927;PALMITAL;Led;100;Sim;2100636;580802;7478813
5454770;22442928;PALMITAL;Led;100;Sim;2100636;580790;7478850
5141097;22442929;PALMITAL;Led;100;Sim;2100636;580736;7478865
5448914;22442930;PALMITAL;Led;100;Sim;2100636;580784;7478809
5141178;22442931;PALMITAL;Led;100;Sim;2100636;580894;7478427
5454325;22442932;PALMITAL;Led;100;Sim;2100636;580769;7478676
6189285;22442933;PALMITAL;Led;100;Sim;2100636;580838;7478327
5448915;22442934;PALMITAL;Led;100;Sim;2100636;580763;7478804
5454755;22442935;PALMITAL;Led;100;Sim;2100636;580820;7478675
6188131;22442936;PALMITAL;Led;100;Sim;2100636;580780;7478608
5454329;22442937;PALMITAL;Led;100;Sim;2100636;580750;7478786
5454520;22442938;PALMITAL;Led;100;Sim;2100636;580805;7478763
6187977;22442939;PALMITAL;Led;100;Sim;2100636;580791;7478544
5448239;22442940;PALMITAL;Led;100;Sim;2100636;580849;7478506
5454327;22442941;PALMITAL;Led;100;Sim;2100636;580758;7478736
5454748;22442942;PALMITAL;Led;100;Sim;2100636;580839;7478562
5453394;22442943;PALMITAL;Led;100;Sim;2100636;580740;7478844
5454759;22442944;PALMITAL;Led;100;Sim;2100636;580815;7478705
6174350;22442945;PALMITAL;Led;100;Sim;2100636;580786;7478876
5141098;22442946;PALMITAL;Led;100;Sim;2100636;580866;7478395
6172194;22442947;PALMITAL;Vapor de Sódio;250;Sim;2100636;580254;7479947
5446555;22442948;PALMITAL;Vapor de Sódio;250;Sim;2100636;580362;7479946
6187974;22442949;PALMITAL;Vapor de Sódio;150;Sim;2100636;580233;7480009
6187973;22442950;PALMITAL;Vapor de Sódio;150;Sim;2100636;580259;7479999
6187972;22442951;PALMITAL;Vapor de Sódio;100;Sim;2100636;580288;7479989
6187971;22442952;PALMITAL;Vapor de Sódio;150;Sim;2100636;580319;7479979
6187970;22442953;PALMITAL;Vapor de Sódio;250;Sim;2100636;580351;7479967
6187969;22442954;PALMITAL;Vapor de Sódio;150;Sim;2100636;580380;7479957
6187968;22442955;PALMITAL;Vapor de Sódio;150;Sim;2100636;580405;7479948
5447028;22442956;PALMITAL;Vapor de Sódio;250;Sim;2100636;580349;7479913
5446553;22442957;PALMITAL;Vapor de Sódio;250;Sim;2100636;580396;7480041
6172693;22442958;PALMITAL;Vapor de Sódio;250;Sim;2100636;580407;7480069
6172692;22442959;PALMITAL;Vapor de Sódio;250;Sim;2100636;580421;7480107
6172691;22442960;PALMITAL;Vapor de Sódio;250;Sim;2100636;580430;7480132
5129576;22442961;PALMITAL;Led;100;Sim;2100636;580031;7479867
5129656;22442962;PALMITAL;Led;100;Sim;2100636;580064;7479855
5129574;22442963;PALMITAL;Led;100;Sim;2100636;580094;7479844
5129573;22442964;PALMITAL;Led;100;Sim;2100636;580134;7479830
5455970;22442965;PALMITAL;Led;100;Sim;2100636;580160;7479820
5129575;22442966;PALMITAL;Led;100;Sim;2100636;580111;7479870
5446037;22442967;PALMITAL;Vapor de Sódio;150;Sim;2100636;580008;7480422
5129871;22442968;PALMITAL;Vapor de Sódio;250;Sim;2100636;579984;7480410
5444906;22442969;PALMITAL;Vapor de Sódio;250;Sim;2100636;579993;7480437
6171446;22442970;PALMITAL;Vapor de Sódio;250;Sim;2100636;580006;7480473
6173168;22442971;PALMITAL;Vapor de Sódio;250;Sim;2100636;580002;7480503
5446511;22442972;PALMITAL;Vapor de Sódio;250;Sim;2100636;579960;7480343
6172668;22442973;PALMITAL;Vapor de Sódio;250;Sim;2100636;579948;7480310
6172669;22442974;PALMITAL;Vapor de Sódio;250;Sim;2100636;579939;7480282
6172670;22442975;PALMITAL;Vapor de Sódio;250;Sim;2100636;579929;7480255
6171427;22442976;PALMITAL;Vapor de Sódio;150;Sim;2100636;579980;7480316
6171428;22442977;PALMITAL;Vapor de Sódio;150;Sim;2100636;579948;7480327
6171429;22442978;PALMITAL;Vapor de Sódio;250;Sim;2100636;579920;7480338
6172325;22442979;PALMITAL;Vapor de Sódio;150;Sim;2100636;579947;7480444
5129667;22442980;PALMITAL;Led;100;Sim;2100636;580004;7480159
5440373;22442981;PALMITAL;Led;100;Sim;2100636;580039;7480253
5440347;22442982;PALMITAL;Vapor de Sódio;150;Sim;2100636;579982;7480207
5440348;22442983;PALMITAL;Vapor de Sódio;150;Sim;2100636;580009;7480197
5444881;22442984;PALMITAL;Vapor de Sódio;150;Sim;2100636;580047;7480185
6188327;22442985;PALMITAL;Vapor de Sódio;150;Sim;2100636;580073;7480176
6171997;22442986;PALMITAL;Led;100;Sim;2100636;579993;7480128
6173660;22442987;PALMITAL;Led;100;Sim;2100636;580537;7479573
6173504;22442988;PALMITAL;Led;100;Sim;2100636;580560;7479565
6173504;22442989;PALMITAL;Led;100;Sim;2100636;580560;7479565
